date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2019-10-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,6500.0,2.4233
2019-10-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,1931.0,0.7199
2019-10-15,Dornod,Bayantu'men,Dornod,48.08,114.54,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1446.0,0.5391
2019-10-15,Dornod,Bayantu'men,Dornod,48.08,114.54,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,9500.0,3.5418
2019-10-15,Dornod,Bayantu'men,Dornod,48.08,114.54,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,8800.0,3.2808
2019-10-15,Dornod,Bayantu'men,Dornod,48.08,114.54,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,1200.0,0.4474
2019-10-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1216.0,0.4534
2019-10-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,8500.0,3.169
2019-10-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,6500.0,2.4233
2019-10-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,2000.0,0.7456
2019-10-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,cereals and tubers,Potatoes,KG,actual,Retail,MNT,928.0,0.346
2019-10-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1283.0,0.4783
2019-10-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,8699.0,3.2432
2019-10-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,7933.0,2.9576
2019-10-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,1000.0,0.3728
2019-10-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,cereals and tubers,Potatoes,KG,actual,Retail,MNT,884.0,0.3296
2019-10-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,cereals and tubers,Rice,KG,actual,Retail,MNT,3533.0,1.3172
2019-10-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1103.0,0.4112
2019-10-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,11138.0,4.1525
2019-10-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,9282.0,3.4605
2019-10-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,1394.0,0.5197
2019-11-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,cereals and tubers,Potatoes,KG,actual,Retail,MNT,850.0,0.3141
2019-11-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1466.0,0.5417
2019-11-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,6500.0,2.4016
2019-11-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,6500.0,2.4016
2019-11-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,2000.0,0.739
2019-11-15,Dornod,Bayantu'men,Dornod,48.08,114.54,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1446.0,0.5343
2019-11-15,Dornod,Bayantu'men,Dornod,48.08,114.54,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,9500.0,3.51
2019-11-15,Dornod,Bayantu'men,Dornod,48.08,114.54,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,8800.0,3.2514
2019-11-15,Dornod,Bayantu'men,Dornod,48.08,114.54,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,1200.0,0.4434
2019-11-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1216.0,0.4493
2019-11-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,8500.0,3.1406
2019-11-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,6500.0,2.4016
2019-11-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,2000.0,0.739
2019-11-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,cereals and tubers,Potatoes,KG,actual,Retail,MNT,928.0,0.3429
2019-11-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1283.0,0.474
2019-11-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,7599.0,2.8077
2019-11-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,6598.0,2.4378
2019-11-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,1000.0,0.3695
2019-11-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,cereals and tubers,Potatoes,KG,actual,Retail,MNT,791.0,0.2923
2019-11-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,cereals and tubers,Rice,KG,actual,Retail,MNT,3724.0,1.3759
2019-11-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1090.0,0.4027
2019-11-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,10103.0,3.7328
2019-11-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,7708.0,2.8479
2019-11-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,1296.0,0.4788
2019-12-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1498.0,0.5498
2019-12-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,6588.0,2.4181
2019-12-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,6566.0,2.41
2019-12-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,2033.0,0.7462
2019-12-15,Dornod,Bayantu'men,Dornod,48.08,114.54,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1446.0,0.5307
2019-12-15,Dornod,Bayantu'men,Dornod,48.08,114.54,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,9293.0,3.4109
2019-12-15,Dornod,Bayantu'men,Dornod,48.08,114.54,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,8367.0,3.0711
2019-12-15,Dornod,Bayantu'men,Dornod,48.08,114.54,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,1357.0,0.4981
2019-12-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,cereals and tubers,Potatoes,KG,actual,Retail,MNT,1085.0,0.3982
2019-12-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,7545.0,2.7693
2019-12-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,6304.0,2.3138
2019-12-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,2781.0,1.0208
2019-12-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1283.0,0.4709
2019-12-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,7500.0,2.7528
2019-12-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,6792.0,2.493
2019-12-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,1200.0,0.4405
2019-12-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,cereals and tubers,Rice,KG,actual,Retail,MNT,3800.0,1.3948
2019-12-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1157.0,0.4247
2019-12-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,9554.0,3.5067
2019-12-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,7486.0,2.7477
2019-12-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,1643.0,0.6031
2020-01-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1498.0,0.5462
2020-01-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,6711.0,2.4469
2020-01-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,6643.0,2.4221
2020-01-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,2033.0,0.7412
2020-01-15,Dornod,Bayantu'men,Dornod,48.08,114.54,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1446.0,0.5272
2020-01-15,Dornod,Bayantu'men,Dornod,48.08,114.54,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,9293.0,3.3883
2020-01-15,Dornod,Bayantu'men,Dornod,48.08,114.54,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,8372.0,3.0525
2020-01-15,Dornod,Bayantu'men,Dornod,48.08,114.54,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,1359.0,0.4955
2020-01-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1225.0,0.4466
2020-01-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,8237.0,3.0033
2020-01-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,7393.0,2.6955
2020-01-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,2865.0,1.0446
2020-01-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1283.0,0.4678
2020-01-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,8000.0,2.9169
2020-01-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,7665.0,2.7947
2020-01-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,1400.0,0.5105
2020-01-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,cereals and tubers,Potatoes,KG,actual,Retail,MNT,818.0,0.2982
2020-01-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,cereals and tubers,Rice,KG,actual,Retail,MNT,3789.0,1.3815
2020-01-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1175.0,0.4284
2020-01-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,10524.0,3.8371
2020-01-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,8590.0,3.132
2020-01-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,1643.0,0.5991
2020-02-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1533.0,0.556
2020-02-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,7014.0,2.5438
2020-02-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,6643.0,2.4092
2020-02-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,2248.0,0.8153
2020-02-15,Dornod,Bayantu'men,Dornod,48.08,114.54,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1446.0,0.5244
2020-02-15,Dornod,Bayantu'men,Dornod,48.08,114.54,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,9440.0,3.4236
2020-02-15,Dornod,Bayantu'men,Dornod,48.08,114.54,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,8466.0,3.0704
2020-02-15,Dornod,Bayantu'men,Dornod,48.08,114.54,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,1482.0,0.5375
2020-02-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1225.0,0.4443
2020-02-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,9347.0,3.3899
2020-02-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,7393.0,2.6812
2020-02-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,3216.0,1.1663
2020-02-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,cereals and tubers,Potatoes,KG,actual,Retail,MNT,1000.0,0.3627
2020-02-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1283.0,0.4653
2020-02-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,9000.0,3.264
2020-02-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,7999.0,2.901
2020-02-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,1800.0,0.6528
2020-02-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,cereals and tubers,Potatoes,KG,actual,Retail,MNT,859.0,0.3115
2020-02-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,cereals and tubers,Rice,KG,actual,Retail,MNT,3734.0,1.3542
2020-02-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1181.0,0.4283
2020-02-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,11412.0,4.1388
2020-02-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,9593.0,3.4791
2020-02-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,1732.0,0.6281
2020-03-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1533.0,0.5534
2020-03-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,7534.0,2.7199
2020-03-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,7308.0,2.6383
2020-03-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,2636.0,0.9516
2020-03-15,Dornod,Bayantu'men,Dornod,48.08,114.54,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1446.0,0.522
2020-03-15,Dornod,Bayantu'men,Dornod,48.08,114.54,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,10933.0,3.947
2020-03-15,Dornod,Bayantu'men,Dornod,48.08,114.54,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,8657.0,3.1253
2020-03-15,Dornod,Bayantu'men,Dornod,48.08,114.54,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,1515.0,0.5469
2020-03-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,cereals and tubers,Potatoes,KG,actual,Retail,MNT,1085.0,0.3917
2020-03-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1238.0,0.4469
2020-03-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,10051.0,3.6285
2020-03-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,7871.0,2.8415
2020-03-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,3229.0,1.1657
2020-03-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1283.0,0.4632
2020-03-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,9500.0,3.4296
2020-03-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,8595.0,3.1029
2020-03-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,1800.0,0.6498
2020-03-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,cereals and tubers,Rice,KG,actual,Retail,MNT,3710.0,1.3394
2020-03-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1181.0,0.4264
2020-03-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,11660.0,4.2094
2020-03-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,9763.0,3.5246
2020-03-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,1813.0,0.6545
2020-04-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1525.0,0.5479
2020-04-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,7541.0,2.7093
2020-04-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,7191.0,2.5836
2020-04-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,2533.0,0.9101
2020-04-15,Dornod,Bayantu'men,Dornod,48.08,114.54,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1446.0,0.5195
2020-04-15,Dornod,Bayantu'men,Dornod,48.08,114.54,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,11313.0,4.0646
2020-04-15,Dornod,Bayantu'men,Dornod,48.08,114.54,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,8722.0,3.1337
2020-04-15,Dornod,Bayantu'men,Dornod,48.08,114.54,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,1426.0,0.5123
2020-04-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,cereals and tubers,Potatoes,KG,actual,Retail,MNT,1070.0,0.3844
2020-04-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1234.0,0.4434
2020-04-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,9911.0,3.5608
2020-04-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,8562.0,3.0762
2020-04-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,3234.0,1.1619
2020-04-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1200.0,0.4311
2020-04-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,9800.0,3.521
2020-04-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,8763.0,3.1484
2020-04-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,1800.0,0.6467
2020-04-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,cereals and tubers,Rice,KG,actual,Retail,MNT,3666.0,1.3171
2020-04-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1173.0,0.4214
2020-04-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,11735.0,4.2162
2020-04-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,9836.0,3.5339
2020-04-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,1897.0,0.6816
2020-05-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1525.0,0.5452
2020-05-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,7596.0,2.7156
2020-05-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,7272.0,2.5998
2020-05-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,2033.0,0.7268
2020-05-15,Dornod,Bayantu'men,Dornod,48.08,114.54,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1446.0,0.517
2020-05-15,Dornod,Bayantu'men,Dornod,48.08,114.54,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,12000.0,4.2901
2020-05-15,Dornod,Bayantu'men,Dornod,48.08,114.54,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,9500.0,3.3963
2020-05-15,Dornod,Bayantu'men,Dornod,48.08,114.54,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,1432.0,0.5119
2020-05-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1240.0,0.4433
2020-05-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,10030.0,3.5858
2020-05-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,8942.0,3.1968
2020-05-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,3228.0,1.154
2020-05-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,cereals and tubers,Potatoes,KG,actual,Retail,MNT,1063.0,0.38
2020-05-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,cereals and tubers,Wheat flour,KG,actual,Retail,MNT,1200.0,0.429
2020-05-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MNT,9800.0,3.5035
2020-05-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,MNT,8800.0,3.146
2020-05-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,milk and dairy,Milk (non-pasteurized),L,actual,Retail,MNT,1600.0,0.572
2020-05-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,cereals and tubers,Potatoes,KG,actual,Retail,MNT,974.0,0.3482
2020-05-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,cereals and tubers,Rice,KG,actual,Retail,MNT,3633.0,1.2988
